"date","region_municipality_code","weeknumber","RNA_value","municipality_name","Security_region_name","sum_population","Total_reported","Hospital_admission","Deceased","population","reported_norm","hospital_norm","deceased_norm"
2021-03-15,"VR06","11",10421877244244.9,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,1977,15,4,5794117,0.49656073170959,0.00376753210705304,0.00100467522854748
2021-03-15,"VR07","11",8511921598232.56,"Gelderland-Midden","Gelderland-Midden",335076625,1199,10,7,4876375,0.357828601144589,0.00298439200287397,0.00208907440201178
2021-03-15,"VR08","11",15193139811000,"Gelderland-Zuid","Gelderland-Zuid",270127676,1421,8,5,3931172,0.526047542051929,0.00296156251683,0.00185097657301875
2021-03-15,"VR09","11",58807457235884.6,"Utrecht","Utrecht",651675154,3045,37,5,9483838,0.467257341531238,0.00567767541433688,0.000767253434369849
2021-03-15,"VR10","11",15412397106727.3,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,2572,17,8,4639236,0.806821498849238,0.00533280150872358,0.00250955365116404
2021-03-15,"VR11","11",12860347504823.5,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,1272,8,8,2374274,0.779667153472367,0.00490356700297086,0.00490356700297086
2021-03-15,"VR12","11",13251341050043.5,"Kennemerland","Kennemerland",264524507,1558,17,6,3849629,0.588981345308773,0.00642662571903026,0.00226822084201068
2021-03-15,"VR13","11",16077822430937.5,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,2428,38,6,13603324,0.259750626646247,0.00406528987337619,0.000641887874743609
2021-03-15,"VR14","11",10367782263409.1,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,449,4,0,1799525,0.363112684419696,0.00323485687679016,0
2021-03-15,"VR15","11",11328032974333.3,"Haaglanden","Haaglanden",537291911,2596,46,7,7819217,0.483163797342186,0.00856145403610962,0.00130282996201668
2021-03-15,"VR16","11",23178870922916.7,"Hollands-Midden","Hollands-Midden",389061660,2304,26,4,5662020,0.592194049652695,0.00668274535198354,0.00102811466953593
2021-03-15,"VR17","11",18049179135447.4,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,4043,51,44,9264038,0.635120860232199,0.00801166556315661,0.00691202519174296
2021-03-15,"VR18","11",17777678915200,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,1765,25,14,3215597,0.798796325723363,0.0113143955484896,0.00633606150715415
2021-03-15,"VR19","11",12669563457741.9,"Zeeland","Zeeland",184457728,993,18,6,2684416,0.538334723498275,0.0097583333564642,0.00325277778548807
2021-03-15,"VR20","11",13468241543148.1,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,2703,14,5,7833609,0.50215422210629,0.00260087277450539,0.000928883133751924
2021-03-15,"VR21","11",12422990289571.4,"Brabant-Noord","Brabant-Noord",312114647,1996,14,5,4542209,0.639508596980391,0.00448553124134543,0.00160197544333765
2021-03-15,"VR22","11",15593198593833.3,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,2282,30,15,5464277,0.607765294657998,0.00798990308489918,0.00399495154244959
2021-03-15,"VR23","11",13235586911250,"Limburg-Noord","Limburg-Noord",250128177,1579,12,9,3640119,0.631276339570491,0.00479754026272698,0.00359815519704523
2021-03-15,"VR24","11",14307990971000,"Limburg-Zuid","Limburg-Zuid",287245504,1043,13,10,4180288,0.363104029645665,0.00452574533594789,0.00348134256611376
2021-03-15,"VR25","11",10215091628000,"Flevoland","Flevoland",203473101,755,10,5,2961147,0.37105641791934,0.00491465454197801,0.002457327270989
2021-03-22,"VR01","12",11891348708000,"Groningen","Groningen",281643297,1136,9,3,4098759,0.40334707486399,0.00319553140297175,0.00106517713432392
2021-03-22,"VR02","12",13226624694491.2,"Fryslân","Fryslân",312629317,1741,17,6,4549699,0.556889551084552,0.00543774978083709,0.00191920580500133
2021-03-22,"VR03","12",9830604854451.61,"Drenthe","Drenthe",237461042,1405,10,2,3455774,0.591676002162915,0.00421121709724495,0.000842243419448989
2021-03-22,"VR04","12",11049223092285.7,"IJsselland","IJsselland",255575502,1366,11,13,3719394,0.534480022267549,0.00430401189234483,0.0050865595091348
2021-03-22,"VR05","12",11211048827638.9,"Twente","Twente",303541784,1159,7,1,4417448,0.381825521589476,0.00230610755058355,0.00032944393579765
2021-03-22,"VR06","12",10946561860229.2,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,2287,15,5,5794117,0.57442306192202,0.00376753210705304,0.00125584403568435
2021-03-22,"VR07","12",7015501805156.25,"Gelderland-Midden","Gelderland-Midden",335076625,1500,7,4,4876375,0.447658800431095,0.00208907440201178,0.00119375680114959
2021-03-22,"VR08","12",21467512573156.2,"Gelderland-Zuid","Gelderland-Zuid",270127676,1724,17,12,3931172,0.638216722376866,0.00629332034826376,0.00444234377524501
2021-03-22,"VR09","12",22798107507708.9,"Utrecht","Utrecht",651675154,3744,37,6,9483838,0.574519371656143,0.00567767541433688,0.000920704121243818
2021-03-22,"VR10","12",23574676160368.4,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,2490,28,17,4639236,0.781098573924807,0.00878343777907413,0.00533280150872358
2021-03-22,"VR11","12",14051877429000,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,1225,12,8,2374274,0.750858697329913,0.00735535050445629,0.00490356700297086
2021-03-22,"VR12","12",18486689616153.8,"Kennemerland","Kennemerland",264524507,1748,12,6,3849629,0.660808338639111,0.00453644168402136,0.00226822084201068
2021-03-22,"VR13","12",17085027092941.2,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,2548,34,12,13603324,0.272588384141119,0.00363736462354712,0.00128377574948722
2021-03-22,"VR14","12",14318226931809.5,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,602,3,1,1799525,0.48684595995692,0.00242614265759262,0.000808714219197541
2021-03-22,"VR15","12",15452561128250,"Haaglanden","Haaglanden",537291911,3256,56,8,7819217,0.606002050903759,0.0104226396961334,0.00148894852801906
2021-03-22,"VR16","12",23040404295046.2,"Hollands-Midden","Hollands-Midden",389061660,2503,24,1,5662020,0.643342754462108,0.00616868801721557,0.000257028667383982
2021-03-22,"VR17","12",33609893460238.1,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,4916,34,21,9264038,0.772261723695645,0.00534111037543774,0.00329892111424096
2021-03-22,"VR18","12",29969255573517.2,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,1944,34,9,3215597,0.879807397850548,0.0153875779459458,0.00407318239745624
2021-03-22,"VR19","12",24700164435882.4,"Zeeland","Zeeland",184457728,1214,56,12,2684416,0.658145371930419,0.0303592593312219,0.00650555557097613
2021-03-22,"VR20","12",21671566662126.8,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,3157,11,5,7833609,0.586496810650965,0.00204354289425423,0.000928883133751924
2021-03-22,"VR21","12",12277283960640,"Brabant-Noord","Brabant-Noord",312114647,2184,13,5,4542209,0.699742873649887,0.0041651361526779,0.00160197544333765
2021-03-22,"VR22","12",16742329845666.7,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,2630,16,15,5464277,0.700448170442828,0.00426128164527956,0.00399495154244959
2021-03-22,"VR23","12",27701754048571.4,"Limburg-Noord","Limburg-Noord",250128177,1896,12,7,3640119,0.758011361510862,0.00479754026272698,0.0027985651532574
2021-03-22,"VR24","12",18607667016842.1,"Limburg-Zuid","Limburg-Zuid",287245504,1318,16,8,4180288,0.458840950213793,0.00557014810578201,0.00278507405289101
2021-03-22,"VR25","12",18130294746666.7,"Flevoland","Flevoland",203473101,995,14,0,2961147,0.489008126926812,0.00688051635876921,0
2021-03-29,"VR01","13",11899404845769.2,"Groningen","Groningen",281643297,990,8,8,4098759,0.351508454326893,0.00284047235819711,0.00284047235819711
2021-03-29,"VR02","13",16896502394528.3,"Fryslân","Fryslân",312629317,1553,15,8,4549699,0.496754435861177,0.00479801451250332,0.0025589410733351
2021-03-29,"VR03","13",11977975002291.7,"Drenthe","Drenthe",237461042,1138,15,6,3455774,0.479236505666475,0.00631682564586742,0.00252673025834697
2021-03-29,"VR04","13",8513769173640,"IJsselland","IJsselland",255575502,1245,13,3,3719394,0.487135891451756,0.0050865595091348,0.00117382142518495
2021-03-29,"VR05","13",24212876952882.4,"Twente","Twente",303541784,1220,3,1,4417448,0.401921601673132,0.000988331807392949,0.00032944393579765
2021-03-29,"VR06","13",16772992009167.3,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,2233,12,3,5794117,0.560859946336629,0.00301402568564243,0.000753506421410608
2021-03-29,"VR07","13",6761472107750,"Gelderland-Midden","Gelderland-Midden",335076625,1467,10,4,4876375,0.437810306821611,0.00298439200287397,0.00119375680114959
2021-03-29,"VR08","13",14683130633970.6,"Gelderland-Zuid","Gelderland-Zuid",270127676,1663,15,11,3931172,0.615634808186037,0.00555292971905626,0.00407214846064126
2021-03-29,"VR09","13",19079851865803,"Utrecht","Utrecht",651675154,3395,47,12,9483838,0.520965081937127,0.00721218228307658,0.00184140824248764
2021-03-29,"VR10","13",13018100674562.5,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,1944,19,11,4639236,0.609821537232861,0.00596018992151459,0.00345063627035055
2021-03-29,"VR11","13",16686136015705.9,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,1100,14,6,2374274,0.674240462908494,0.00858124225519901,0.00367767525222815
2021-03-29,"VR12","13",20188769621105.3,"Kennemerland","Kennemerland",264524507,1648,13,8,3849629,0.623004657938933,0.00491447849102314,0.00302429445601424
2021-03-29,"VR13","13",17471364232388.9,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,2654,36,10,13603324,0.28392840326159,0.00385132724846165,0.00106981312457268
2021-03-29,"VR14","13",15283709605000,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,520,4,1,1799525,0.420531393982721,0.00323485687679016,0.000808714219197541
2021-03-29,"VR15","13",21590936148750,"Haaglanden","Haaglanden",537291911,3542,59,3,7819217,0.659231960780441,0.0109809953941406,0.000558355698007149
2021-03-29,"VR16","13",19706598404577.8,"Hollands-Midden","Hollands-Midden",389061660,2670,33,3,5662020,0.686266541915233,0.00848194602367141,0.000771086002151947
2021-03-29,"VR17","13",24034069507142.9,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,4786,82,18,9264038,0.751839831083677,0.0128815014937028,0.00282764666934939
2021-03-29,"VR18","13",21708191144250,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,1822,15,5,3215597,0.824593147573919,0.00678863732909374,0.00226287910969791
2021-03-29,"VR19","13",9696956405238.1,"Zeeland","Zeeland",184457728,1159,6,3,2684416,0.628328242230111,0.00325277778548807,0.00162638889274403
2021-03-29,"VR20","13",18869068798090.9,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,3284,13,3,7833609,0.610090442248264,0.002415096147755,0.000557329880251154
2021-03-29,"VR21","13",9748977404117.65,"Brabant-Noord","Brabant-Noord",312114647,2246,15,9,4542209,0.719607369147274,0.00480592633001296,0.00288355579800777
2021-03-29,"VR22","13",11028385919615.4,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,2404,24,5,5464277,0.640257567203255,0.00639192246791935,0.00133165051414986
2021-03-29,"VR23","13",19204908987500,"Limburg-Noord","Limburg-Noord",250128177,2364,6,11,3640119,0.945115431757215,0.00239877013136349,0.00439774524083306
2021-03-29,"VR24","13",15697403006250,"Limburg-Zuid","Limburg-Zuid",287245504,1480,16,4,4180288,0.515238699784836,0.00557014810578201,0.0013925370264455
2021-03-29,"VR25","13",18531286773750,"Flevoland","Flevoland",203473101,946,6,1,2961147,0.46492631967112,0.0029487927251868,0.000491465454197801
2021-04-05,"VR01","14",18759403933666.7,"Groningen","Groningen",281643297,973,8,6,4098759,0.345472450565724,0.00284047235819711,0.00213035426864783
2021-04-05,"VR02","14",14144744153185.2,"Fryslân","Fryslân",312629317,1443,13,5,4549699,0.461568996102819,0.00415827924416954,0.00159933817083444
2021-04-05,"VR03","14",13896799421578.9,"Drenthe","Drenthe",237461042,943,17,9,3455774,0.397117772270198,0.00715906906531641,0.00379009538752045
2021-04-05,"VR04","14",9543748544314.29,"IJsselland","IJsselland",255575502,1140,6,5,3719394,0.446052141570282,0.00234764285036991,0.00195636904197492
2021-04-05,"VR05","14",19235891467230.8,"Twente","Twente",303541784,1234,6,2,4417448,0.4065338167743,0.0019766636147859,0.000658887871595299
2021-04-05,"VR06","14",25152386748630.4,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,2219,15,3,5794117,0.557343583036713,0.00376753210705304,0.000753506421410608
2021-04-05,"VR07","14",10433700653614.3,"Gelderland-Midden","Gelderland-Midden",335076625,1704,12,7,4876375,0.508540397289724,0.00358127040344876,0.00208907440201178
2021-04-05,"VR08","14",17426145145607.1,"Gelderland-Zuid","Gelderland-Zuid",270127676,1673,10,3,3931172,0.619336761332075,0.00370195314603751,0.00111058594381125
2021-04-05,"VR09","14",24269803446171.4,"Utrecht","Utrecht",651675154,3309,141,12,9483838,0.507768322865966,0.0216365468492297,0.00184140824248764
2021-04-05,"VR10","14",17150164961884.6,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,1745,12,3,4639236,0.547396390160156,0.00376433047674606,0.000941082619186514
2021-04-05,"VR11","14",11024718445470.6,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,1097,16,5,2374274,0.67240162528238,0.00980713400594172,0.00306472937685679
2021-04-05,"VR12","14",16409180091000,"Kennemerland","Kennemerland",264524507,1362,6,0,3849629,0.514886131136424,0.00226822084201068,0
2021-04-05,"VR13","14",15322860686625,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,2359,32,22,13603324,0.252368916086696,0.00342340199863258,0.0023535888740599
2021-04-05,"VR14","14",16714213420187.5,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,512,2,1,1799525,0.414061680229141,0.00161742843839508,0.000808714219197541
2021-04-05,"VR15","14",19520594775000,"Haaglanden","Haaglanden",537291911,3384,65,5,7819217,0.629825227352064,0.0120977067901549,0.000930592830011915
2021-04-05,"VR16","14",25814866906458.3,"Hollands-Midden","Hollands-Midden",389061660,2540,30,6,5662020,0.652852815155315,0.00771086002151947,0.00154217200430389
2021-04-05,"VR17","14",31968027444054.1,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,4781,67,14,9264038,0.751054373675524,0.010525129269245,0.0021992807428273
2021-04-05,"VR18","14",45477357032518.5,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,1812,15,7,3215597,0.820067389354523,0.00678863732909374,0.00316803075357708
2021-04-05,"VR19","14",19766902671794.9,"Zeeland","Zeeland",184457728,1045,46,7,2684416,0.566525464305838,0.0249379630220752,0.00379490741640274
2021-04-05,"VR20","14",22535890774063.5,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,3389,19,5,7833609,0.629596988057054,0.00352975590825731,0.000928883133751924
2021-04-05,"VR21","14",14470006160909.1,"Brabant-Noord","Brabant-Noord",312114647,2376,14,3,4542209,0.761258730674053,0.00448553124134543,0.000961185266002592
2021-04-05,"VR22","14",15665051659684.2,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,2324,16,10,5464277,0.618951158976857,0.00426128164527956,0.00266330102829973
2021-04-05,"VR23","14",25475197860625,"Limburg-Noord","Limburg-Noord",250128177,2189,15,7,3640119,0.87515130292578,0.00599692532840872,0.0027985651532574
2021-04-05,"VR24","14",22938398711500,"Limburg-Zuid","Limburg-Zuid",287245504,1728,21,2,4180288,0.601575995424457,0.00731081938883889,0.000696268513222752
2021-04-05,"VR25","14",22541940048000,"Flevoland","Flevoland",203473101,937,10,0,2961147,0.460503130583339,0.00491465454197801,0
2021-04-12,"VR01","15",11391467381909.1,"Groningen","Groningen",281643297,1038,10,3,4098759,0.368551288476075,0.00355059044774639,0.00106517713432392
2021-04-12,"VR02","15",9071382943241.38,"Fryslân","Fryslân",312629317,1508,10,4,4549699,0.482360392323667,0.00319867634166888,0.00127947053666755
2021-04-12,"VR03","15",8562809088363.64,"Drenthe","Drenthe",237461042,912,23,3,3455774,0.384062999268739,0.00968579932366337,0.00126336512917348
2021-04-12,"VR04","15",10908639162540,"IJsselland","IJsselland",255575502,1319,8,7,3719394,0.516090153272985,0.00313019046715988,0.00273891665876489
2021-04-12,"VR05","15",13651282590204.5,"Twente","Twente",303541784,1497,12,8,4417448,0.493177571889081,0.0039533272295718,0.0026355514863812
2021-04-12,"VR06","15",14194256246297.9,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,2546,8,10,5794117,0.639475782970469,0.00200935045709495,0.00251168807136869
2021-04-12,"VR07","15",7231546507931.03,"Gelderland-Midden","Gelderland-Midden",335076625,1748,7,3,4876375,0.52167172210237,0.00208907440201178,0.000895317600862191
2021-04-12,"VR08","15",32778402566538.5,"Gelderland-Zuid","Gelderland-Zuid",270127676,1769,10,6,3931172,0.654875511534035,0.00370195314603751,0.0022211718876225
2021-04-12,"VR09","15",22565934797500,"Utrecht","Utrecht",651675154,3757,46,8,9483838,0.576514230585504,0.00705873159620261,0.00122760549499176
2021-04-12,"VR10","15",14949308829545.5,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,1808,6,1,4639236,0.567159125163072,0.00188216523837303,0.000313694206395505
2021-04-12,"VR11","15",14152105148125,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,1017,14,3,2374274,0.623365955252671,0.00858124225519901,0.00183883762611407
2021-04-12,"VR12","15",14751909901500,"Kennemerland","Kennemerland",264524507,1473,12,5,3849629,0.556848216713622,0.00453644168402136,0.0018901840350089
2021-04-12,"VR13","15",20639007262666.7,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,2722,45,8,13603324,0.291203132508684,0.00481415906057707,0.000855850499658145
2021-04-12,"VR14","15",16223887607941.2,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,613,3,1,1799525,0.495741816368093,0.00242614265759262,0.000808714219197541
2021-04-12,"VR15","15",26296373592500,"Haaglanden","Haaglanden",537291911,3529,72,4,7819217,0.65681241942241,0.0134005367521716,0.000744474264009532
2021-04-12,"VR16","15",25117955632926.8,"Hollands-Midden","Hollands-Midden",389061660,2741,34,8,5662020,0.704515577299495,0.0087389746910554,0.00205622933907186
2021-04-12,"VR17","15",27723227806969.7,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,5212,62,22,9264038,0.818760802258279,0.00973967186109235,0.00345601259587148
2021-04-12,"VR18","15",30060154630454.5,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,2098,5,5,3215597,0.949504074429244,0.00226287910969791,0.00226287910969791
2021-04-12,"VR19","15",14561661511111.1,"Zeeland","Zeeland",184457728,1169,11,1,2684416,0.633749538539258,0.00596342594006145,0.000542129630914678
2021-04-12,"VR20","15",24084610551666.7,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,3966,19,4,7833609,0.736790101692026,0.00352975590825731,0.000743106507001539
2021-04-12,"VR21","15",16966945166666.7,"Brabant-Noord","Brabant-Noord",312114647,2478,15,4,4542209,0.793939029718141,0.00480592633001296,0.00128158035467012
2021-04-12,"VR22","15",16125032698823.5,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,2706,23,9,5464277,0.720689258257906,0.00612559236508937,0.00239697092546976
2021-04-12,"VR23","15",19227068265000,"Limburg-Noord","Limburg-Noord",250128177,2185,11,12,3640119,0.873552122838204,0.00439774524083306,0.00479754026272698
2021-04-12,"VR24","15",19496048388000,"Limburg-Zuid","Limburg-Zuid",287245504,2057,34,6,4180288,0.7161121658496,0.0118365647247868,0.00208880553966826
2021-04-12,"VR25","15",25341377814545.5,"Flevoland","Flevoland",203473101,1042,13,2,2961147,0.512107003274109,0.00638905090457141,0.000982930908395601
2021-04-19,"VR01","16",9430613629872.34,"Groningen","Groningen",281643297,1228,9,3,4098759,0.436012506983257,0.00319553140297175,0.00106517713432392
2021-04-19,"VR02","16",10593853357241.4,"Fryslân","Fryslân",312629317,1470,17,1,4549699,0.470205422225325,0.00543774978083709,0.000319867634166888
2021-04-19,"VR03","16",9836448430846.15,"Drenthe","Drenthe",237461042,885,20,4,3455774,0.372692713106178,0.00842243419448989,0.00168448683889798
2021-04-19,"VR04","16",13070283072690.5,"IJsselland","IJsselland",255575502,1461,8,3,3719394,0.571651034065072,0.00313019046715988,0.00117382142518495
2021-04-19,"VR05","16",15167094112162.2,"Twente","Twente",303541784,1704,17,3,4417448,0.561372466599195,0.00560054690856004,0.000988331807392949
2021-04-19,"VR06","16",14225726334625,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,2569,21,8,5794117,0.645252665534617,0.00527454494987425,0.00200935045709495
2021-04-19,"VR07","16",7590920658843.75,"Gelderland-Midden","Gelderland-Midden",335076625,1957,7,4,4876375,0.584045514962436,0.00208907440201178,0.00119375680114959
2021-04-19,"VR08","16",15717358492947.4,"Gelderland-Zuid","Gelderland-Zuid",270127676,2043,8,7,3931172,0.756309027735462,0.00296156251683,0.00259136720222625
2021-04-19,"VR09","16",20008312587508.2,"Utrecht","Utrecht",651675154,4243,56,17,9483838,0.651091264406254,0.0085932384649423,0.00260866167685749
2021-04-19,"VR10","16",10497732641750,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,1715,3,1,4639236,0.53798556396829,0.000941082619186514,0.000313694206395505
2021-04-19,"VR11","16",17533237023000,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,1009,5,5,2374274,0.6184623882497,0.00306472937685679,0.00306472937685679
2021-04-19,"VR12","16",17549640214444.4,"Kennemerland","Kennemerland",264524507,1487,9,2,3849629,0.562140732011647,0.00340233126301602,0.00075607361400356
2021-04-19,"VR13","16",13590509720000,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,2858,45,6,13603324,0.305752591002872,0.00481415906057707,0.000641887874743609
2021-04-19,"VR14","16",19375662153230.8,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,688,7,2,1799525,0.556395382807908,0.00566099953438279,0.00161742843839508
2021-04-19,"VR15","16",32113148781111.1,"Haaglanden","Haaglanden",537291911,3965,66,3,7819217,0.737960114199449,0.0122838253561573,0.000558355698007149
2021-04-19,"VR16","16",22095879558717.9,"Hollands-Midden","Hollands-Midden",389061660,2856,33,6,5662020,0.734073874048653,0.00848194602367141,0.00154217200430389
2021-04-19,"VR17","16",28478911767045.5,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,5417,50,20,9264038,0.850964555992536,0.00785457408152609,0.00314182963261043
2021-04-19,"VR18","16",19098275403391.3,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,2096,9,3,3215597,0.948598922785365,0.00407318239745624,0.00135772746581875
2021-04-19,"VR19","16",18292369903793.1,"Zeeland","Zeeland",184457728,1320,26,3,2684416,0.715611112807374,0.0140953704037816,0.00162638889274403
2021-04-19,"VR20","16",25937169070681.8,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,4189,30,5,7833609,0.778218289457362,0.00557329880251154,0.000928883133751924
2021-04-19,"VR21","16",20020597879944.4,"Brabant-Noord","Brabant-Noord",312114647,2962,18,0,4542209,0.949010252633225,0.00576711159601555,0
2021-04-19,"VR22","16",17328359428882.4,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,3028,22,5,5464277,0.806447551369158,0.0058592622622594,0.00133165051414986
2021-04-19,"VR23","16",19941567450000,"Limburg-Noord","Limburg-Noord",250128177,2216,15,8,3640119,0.885945768516915,0.00599692532840872,0.00319836017515132
2021-04-19,"VR24","16",28762900030769.2,"Limburg-Zuid","Limburg-Zuid",287245504,2480,35,10,4180288,0.863372956396212,0.0121846989813982,0.00348134256611376
2021-04-19,"VR25","16",22961549253818.2,"Flevoland","Flevoland",203473101,1147,6,4,2961147,0.563710875964878,0.0029487927251868,0.0019658618167912
2021-04-26,"VR01","17",14395059930791.7,"Groningen","Groningen",281643297,985,5,8,4098759,0.34973315910302,0.0017752952238732,0.00284047235819711
2021-04-26,"VR02","17",14985265159413.8,"Fryslân","Fryslân",312629317,1066,14,3,4549699,0.340978898021902,0.00447814687833643,0.000959602902500663
2021-04-26,"VR03","17",14962160544812.5,"Drenthe","Drenthe",237461042,793,16,1,3455774,0.333949515811524,0.00673794735559191,0.000421121709724495
2021-04-26,"VR04","17",7874217956304.35,"IJsselland","IJsselland",255575502,1262,11,2,3719394,0.493787546194471,0.00430401189234483,0.000782547616789969
2021-04-26,"VR05","17",26325387908052.6,"Twente","Twente",303541784,1527,15,4,4417448,0.503060889963011,0.00494165903696474,0.0013177757431906
2021-04-26,"VR06","17",14206553097833.3,"Noord- en Oost-Gelderland","Noord- en Oost-Gelderland",398138611,2014,20,9,5794117,0.505853977573655,0.00502337614273738,0.00226051926423182
2021-04-26,"VR07","17",10203257701411.8,"Gelderland-Midden","Gelderland-Midden",335076625,1713,9,1,4876375,0.511226350092311,0.00268595280258657,0.000298439200287397
2021-04-26,"VR08","17",19474445305100,"Gelderland-Zuid","Gelderland-Zuid",270127676,1887,14,7,3931172,0.698558558657277,0.00518273440445251,0.00259136720222625
2021-04-26,"VR09","17",22352333753636.4,"Utrecht","Utrecht",651675154,3217,41,9,9483838,0.493650859673561,0.00629147816183276,0.00138105618186573
2021-04-26,"VR10","17",13538933063333.3,"Noord-Holland-Noord","Noord-Holland-Noord",318781788,1185,8,2,4639236,0.371727634578673,0.00250955365116404,0.000627388412791009
2021-04-26,"VR11","17",30330716451666.7,"Zaanstreek-Waterland","Zaanstreek-Waterland",163146542,820,10,0,2374274,0.502615617804513,0.00612945875371358,0
2021-04-26,"VR12","17",17184549611888.9,"Kennemerland","Kennemerland",264524507,1166,9,1,3849629,0.440790916964075,0.00340233126301602,0.00037803680700178
2021-04-26,"VR13","17",10146964046833.3,"Amsterdam-Amstelland","Amsterdam-Amstelland",934742692,2475,35,11,13603324,0.264778748331739,0.00374434593600439,0.00117679443702995
2021-04-26,"VR14","17",10338668280000,"Gooi en Vechtstreek","Gooi en Vechtstreek",123653075,536,4,3,1799525,0.433470821489882,0.00323485687679016,0.00242614265759262
2021-04-26,"VR15","17",31397069916000,"Haaglanden","Haaglanden",537291911,2935,72,3,7819217,0.546257991216994,0.0134005367521716,0.000558355698007149
2021-04-26,"VR16","17",11749125257692.3,"Hollands-Midden","Hollands-Midden",389061660,2245,33,5,5662020,0.57702935827704,0.00848194602367141,0.00128514333691991
2021-04-26,"VR17","17",33468962754285.7,"Rotterdam-Rijnmond","Rotterdam-Rijnmond",636571754,4420,52,10,9264038,0.694344348806906,0.00816875704478713,0.00157091481630522
2021-04-26,"VR18","17",43083404611538.5,"Zuid-Holland-Zuid","Zuid-Holland-Zuid",220957451,1573,5,8,3215597,0.711901767910963,0.00226287910969791,0.00362060657551666
2021-04-26,"VR19","17",31089103759411.8,"Zeeland","Zeeland",184457728,1045,16,0,2684416,0.566525464305838,0.00867407409463484,0
2021-04-26,"VR20","17",24096737114076.9,"Midden- en West-Brabant","Midden- en West-Brabant",538280847,3509,20,1,7833609,0.6518901832671,0.0037155325350077,0.000185776626750385
2021-04-26,"VR21","17",14140408158545.5,"Brabant-Noord","Brabant-Noord",312114647,2566,15,10,4542209,0.822133797520883,0.00480592633001296,0.00320395088667531
2021-04-26,"VR22","17",17157926858888.9,"Brabant-Zuidoost","Brabant-Zuidoost",375473891,2527,13,5,5464277,0.673016169851341,0.00346229133678965,0.00133165051414986
2021-04-26,"VR23","17",20465092106250,"Limburg-Noord","Limburg-Noord",250128177,1868,13,10,3640119,0.746817100897833,0.00519733528462089,0.00399795021893915
2021-04-26,"VR24","17",29580114315000,"Limburg-Zuid","Limburg-Zuid",287245504,2090,26,8,4180288,0.727600596317776,0.00905149067189577,0.00278507405289101
