Version,Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,RNA_per_ml,RNA_flow_per_100000
1,4/20/2021,27006,Soerendonk,,1.57252E+13
1,4/21/2021,30021,Stein,,1.777E+13
1,4/21/2021,12019,Stolpen,,1.96493E+13
1,4/21/2021,23002,Terneuzen,,1.34412E+13
1,4/20/2021,9015,Valburg,,3.02607E+12
1,4/21/2021,7017,Varsseveld,,1.05009E+13
1,4/21/2021,1045,Veendam,,1.35732E+13
1,4/21/2021,30017,Venlo,,3.08227E+13
1,4/20/2021,17029,Vianen,,1.36276E+13
1,4/20/2021,28006,Vinkel,,1.98871E+13
1,4/21/2021,4017,Vollenhove,,4.87706E+13
1,4/20/2021,13048,Waddinxveen-Randenburg,,4.30976E+13
1,4/21/2021,21001,Walcheren,,2.19465E+13
1,4/21/2021,30005,Weert,,2.72717E+13
1,4/21/2021,7006,Wehl,,3.05955E+13
1,4/21/2021,12021,Wervershoof,,1.75748E+13
1,4/21/2021,18006,Westerschouwen,,1.83598E+13
1,4/21/2021,12018,Wieringen,,1.91822E+13
1,4/21/2021,12025,Wieringermeer,,1.10691E+13
1,4/20/2021,10029,Wijk Bij Duurstede,,1.32492E+13
1,4/20/2021,25029,Willemstad,,5.26108E+13
1,4/21/2021,7016,Winterswijk,,1.66641E+13
1,4/20/2021,14002,Woerden,,8.15983E+13
1,4/20/2021,9032,Zetten,,1.18207E+13
1,4/21/2021,7019,Zutphen,,1.82211E+13
1,4/21/2021,10003,De Bilt,,1.39695E+13
1,4/21/2021,15007,De Groote Lucht,,3.24393E+13
1,4/21/2021,17074,Den Bommel,,4.78718E+12
1,4/21/2021,17048,Goedereede,,4.84E+13
1,4/21/2021,10036,Houten,,1.8344E+13
1,4/21/2021,10038,Lopik,,3.53704E+13
1,4/21/2021,17055,Middelharnis,,2.4086E+13
1,4/21/2021,10024,Montfoort,,1.65608E+13
1,4/21/2021,17075,Ooltgensplaat,,1.71566E+13
1,4/21/2021,17056,Oude Tonge,,8.6221E+12
1,4/21/2021,10032,Oudewater,,2.63436E+13
1,4/21/2021,25001,Rijen,,3.42059E+13
1,4/21/2021,26005,Sleeuwijk,,1.51752E+13
1,4/21/2021,10009,Utrecht,,4.94325E+13
1,4/21/2021,10001,Zeist,,1.80749E+13
1,4/14/2021,30020,Venray,,1.04779E+13
1,4/15/2021,2027,Lemmer,,5.08202E+12
1,4/19/2021,7022,Etten,,4.84253E+13
1,4/19/2021,9025,Tiel,,2.40105E+13
1,4/20/2021,5020,Almelo-Sumpel,,1.30905E+13
1,4/20/2021,13033,Leiden Zuid-West,,1.66056E+13
1,4/20/2021,25013,Riel,,3.81667E+13
1,4/21/2021,30020,Venray,,1.54178E+13
1,4/22/2021,2025,Akkrum,,1.55766E+13
1,4/22/2021,17016,Alblasserdam,,3.14176E+13
1,4/22/2021,5020,Almelo-Sumpel,,9.48258E+12
1,4/22/2021,6005,Almere,,2.94041E+13
1,4/22/2021,1046,Bellingwolde,,3.92431E+12
1,4/22/2021,2029,Birdaard,,7.77949E+12
1,4/22/2021,2023,Bolsward,,4.36314E+12
1,4/22/2021,2013,Burgum,,4.39563E+12
1,4/22/2021,5011,Denekamp,,6.60297E+12
1,4/22/2021,6003,Dronten,,1.31023E+13
1,4/22/2021,33001,Foxhol,,1.566E+13
1,4/22/2021,5003,Glanerbrug,,2.19027E+13
1,4/22/2021,2015,Gorredijk,,5.07926E+12
1,4/22/2021,2036,Grouw,,0
1,4/22/2021,5001,Haaksbergen,,1.06649E+13
1,4/22/2021,2032,Harlingen,,8.20047E+12
1,4/22/2021,15008,Harnaschpolder,,3.96636E+13
1,4/22/2021,2031,Heerenveen,,2.3066E+13
1,4/22/2021,5017,Hengelo,,1.26417E+13
1,4/22/2021,30015,Hoensbroek,,3.39415E+13
1,4/22/2021,1026,Hoogezand,,2.08184E+12
1,4/22/2021,15005,Houtrust,,3.15508E+13
1,4/22/2021,30014,Kerkrade,,1.81747E+13
1,4/22/2021,6004,Lelystad,,2.57964E+13
1,4/22/2021,5015,Losser,,1.1528E+12
1,4/22/2021,2020,Ameland,,1.17449E+13
1,4/22/2021,9017,Bergharen,,7.97927E+12
1,4/22/2021,2021,Damwoude,,5.12304E+12
1,4/22/2021,25028,Dinteloord,,5.32352E+13
1,4/22/2021,2028,Dokkum,,5.78646E+12
1,4/22/2021,25023,Dongemond,,5.60421E+13
1,4/22/2021,9039,Dreumel,,1.66414E+13
1,4/22/2021,9027,Druten,,1.58875E+13
1,4/22/2021,2038,Franeker,,6.05212E+12
1,4/22/2021,17065,Groot-Ammers,,2.39203E+13
1,4/22/2021,9010,Groesbeek,,1.67695E+13
1,4/22/2021,13012,Haarlem Schalkwijk,,1.73343E+13
1,4/22/2021,17067,Haastrecht,,2.68759E+13
1,4/22/2021,25025,Halsteren,,8.67241E+12
1,4/22/2021,17026,Hardinxveld-Giessendam,,3.2684E+13
1,4/22/2021,13041,Katwijk,,3.0673E+13
1,4/22/2021,2019,Kootstertille,,9.20232E+12
1,4/22/2021,25027,Lage Zwaluwe,,1.25127E+13
1,4/22/2021,2011,Leeuwarden,,7.73845E+12
1,4/22/2021,14003,Leidsche Rijn,,1.89402E+13
1,4/22/2021,9030,Maasbommel,,1.44434E+13
1,4/22/2021,10028,Nieuwegein,,2.19642E+13
1,4/22/2021,25017,Nieuwveer,,4.58836E+13
1,4/22/2021,4027,Tollebeek,,8.28148E+12
1,4/22/2021,5018,Ootmarsum,,5.05235E+12
1,4/22/2021,25008,Ossendrecht,,1.99798E+13
1,4/22/2021,1027,Oude Pekela,,1.07019E+13
1,4/22/2021,9020,Overasselt,,1.24295E+13
1,4/22/2021,17013,Papendrecht,,3.24276E+13
1,4/22/2021,25012,Putte,,2.59885E+13
1,4/22/2021,17011,Ridderkerk,,2.81193E+13
1,4/22/2021,30013,Rimburg,,1.34175E+13
1,4/22/2021,1038,Scheve Klap,,7.81648E+12
1,4/22/2021,2041,Schiermonnikoog,,0
1,4/22/2021,30011,Simpelveld,,2.03597E+13
1,4/22/2021,2024,Sloten,,8.72076E+12
1,4/22/2021,1008,Stadskanaal,,7.89262E+12
1,4/22/2021,2017,Sint Annaparochie,,3.4927E+12
1,4/22/2021,17052,Sliedrecht,,1.95773E+13
1,4/22/2021,2018,Sneek,,1.65084E+13
1,4/22/2021,17005,Stolwijk,,1.24506E+13
1,4/22/2021,30022,Susteren,,3.5978E+13
1,4/22/2021,1010,Ter Apel,,8.41966E+12
1,4/22/2021,2026,Terschelling,,2.6729E+12
1,4/22/2021,5005,Tubbergen,,9.28807E+12
1,4/22/2021,3023,Tweede Exloermond,,6.00296E+12
1,4/22/2021,1011,Uithuizermeeden,,1.2998E+13
1,4/22/2021,9015,Valburg,,6.07228E+12
1,4/22/2021,13003,Velsen,,1.55322E+13
1,4/22/2021,17029,Vianen,,1.83941E+13
1,4/22/2021,2040,Vlieland,,2.72638E+13
1,4/22/2021,1040,Vriescheloo,,1.8387E+13
1,4/22/2021,5004,Vriezenveen,,6.21453E+12
1,4/22/2021,13048,Waddinxveen-Randenburg,,3.28481E+13
1,4/22/2021,2037,Warns,,4.00466E+12
1,4/22/2021,10029,Wijk Bij Duurstede,,7.83512E+12
1,4/22/2021,30019,Wijlre,,5.20968E+13
1,4/22/2021,25029,Willemstad,,1.15277E+13
1,4/22/2021,2016,Wolvega,,1.69133E+13
1,4/22/2021,2030,Workum,,2.99977E+13
1,4/22/2021,6006,Zeewolde,,1.2039E+13
1,4/22/2021,9032,Zetten,,3.71069E+13
1,4/22/2021,13005,Zwanenburg,,2.02618E+13
1,4/22/2021,17079,Barendrecht,,3.77794E+13
1,4/22/2021,15004,Nieuwe Waterweg,,1.09743E+13
1,4/16/2021,11010,Weesp,,1.57816E+13
1,4/23/2021,13049,Alphen Kerk En Zanen,,1.74972E+13
1,4/24/2021,17079,Barendrecht,,3.18621E+13
1,4/23/2021,22013,Breskens,,3.12716E+12
1,4/24/2021,10025,Bunnik,,6.89491E+12
1,4/24/2021,20010,Camperlandpolder,,3.38016E+13
1,4/23/2021,15007,De Groote Lucht,,2.81195E+13
1,4/23/2021,18009,De Verseput,,8.86971E+12
1,4/25/2021,1044,Delfzijl,,8.29221E+12
1,4/24/2021,9026,Dodewaard,,1.53566E+13
1,4/24/2021,17044,Dordrecht,,5.48294E+13
1,4/25/2021,3030,Eelde,,8.79671E+12
1,4/25/2021,1031,Gaarkeuken,,9.31462E+12
1,4/25/2021,1033,Garmerwolde,,1.269E+13
1,4/25/2021,9038,Gendt,,1.15551E+13
1,4/25/2021,30025,Gennep,,7.17744E+12
1,4/25/2021,17048,Goedereede,,1.5521E+13
1,4/25/2021,13004,Heemstede,,1.6925E+13
1,4/25/2021,17062,Heenvliet,,1.99051E+13
1,4/25/2021,17041,Hellevoetsluis,,2.60154E+13
1,4/25/2021,30016,Heugem,,1.54963E+13
1,4/25/2021,30015,Hoensbroek,,1.5612E+13
1,4/25/2021,17070,Hoogvliet,,3.84014E+13
1,4/25/2021,24001,Hulst,,8.33419E+12
1,4/25/2021,30014,Kerkrade,,2.04979E+13
1,4/25/2021,24002,Kloosterzande,,2.26156E+13
1,4/25/2021,29003,Land Van Cuijk,,1.25353E+13
1,4/23/2021,18007,Mastgat,,1.09452E+13
1,4/25/2021,17055,Middelharnis,,1.22601E+13
1,4/25/2021,9042,Millingen Aan De Rijn,,4.29229E+12
1,4/23/2021,22012,Oostburg,,3.23589E+12
1,4/23/2021,22008,Retranchement,,1.7286E+13
1,4/25/2021,25001,Rijen,,7.33062E+13
1,4/23/2021,10027,Amersfoort,,2.34016E+13
1,4/23/2021,8019,Bennekom,,1.53777E+13
1,4/25/2021,3034,Coevorden,,1.86059E+13
1,4/25/2021,4025,Dalfsen,,5.66692E+12
1,4/25/2021,10003,De Bilt,,2.47501E+13
1,4/25/2021,4028,Dedemsvaart,,2.39866E+13
1,4/25/2021,5025,Den Ham,,1.18123E+13
1,4/25/2021,4019,Deventer,,3.10299E+13
1,4/24/2021,3032,Dieverbrug,,8.71597E+12
1,4/23/2021,8021,Ede,,2.31993E+13
1,4/25/2021,3022,Emmen,,2.02046E+13
1,4/25/2021,8017,Epe,,1.07023E+13
1,4/25/2021,1034,Feerwerd,,2.63231E+12
1,4/24/2021,4005,Genemuiden,,4.91272E+13
1,4/25/2021,4024,Hardenberg,,1.10615E+13
1,4/25/2021,8011,Harderwijk,,1.6861E+13
1,4/25/2021,4018,Heino,,1.27002E+13
1,4/25/2021,10036,Houten,,2.05395E+13
1,4/25/2021,4023,Kampen,,2.33722E+13
1,4/24/2021,9024,Nijmegen,,2.36494E+13
1,4/25/2021,29002,Oijen,,7.79363E+13
1,4/25/2021,1028,Onderdendam,,1.63311E+13
1,4/25/2021,17040,Oostvoorne,,1.31826E+14
1,4/25/2021,17056,Oude Tonge,,1.03103E+13
1,4/25/2021,4021,Raalte,,1.26856E+13
1,4/24/2021,10035,Rhenen,,4.10321E+13
1,4/25/2021,30013,Rimburg,,2.51114E+13
1,4/25/2021,30024,Roermond,,3.613E+13
1,4/25/2021,17057,Rozenburg,,3.614E+13
1,4/25/2021,1039,Scheemda,,1.97869E+13
1,4/25/2021,30011,Simpelveld,,3.19978E+13
1,4/23/2021,19001,Sint Maartensdijk,,4.51126E+13
1,4/25/2021,17077,Spijkenisse,,3.68267E+13
1,4/25/2021,30021,Stein,,2.62248E+13
1,4/24/2021,17043,Strijen,,1.53735E+13
1,4/25/2021,30022,Susteren,,5.4291E+13
1,4/25/2021,19003,Tholen,,2.76842E+13
1,4/25/2021,1024,Ulrum,,8.11619E+12
1,4/18/2021,30020,Venray,,7.33649E+12
1,4/18/2021,11005,Amstelveen,,3.56374E+13
1,4/15/2021,9026,Dodewaard,,1.77976E+13
1,4/11/2021,9026,Dodewaard,,4.76567E+12
1,4/25/2021,14002,Woerden,,2.30879E+14
1,4/25/2021,6006,Zeewolde,,2.97205E+13
1,4/25/2021,25003,Waalwijk,,1.2107E+14
1,4/25/2021,30019,Wijlre,,1.01077E+14
1,4/25/2021,12016,Katwoude,,9.12919E+13
1,4/25/2021,28006,Vinkel,,8.82755E+13
1,4/23/2021,16011,Groenedijk,,8.67188E+13
1,4/27/2021,15005,Houtrust,,7.15466E+13
1,4/25/2021,5002,Enschede,,5.98763E+13
1,4/27/2021,15008,Harnaschpolder,,5.94097E+13
1,4/23/2021,20009,Waarde,,5.79538E+13
1,4/23/2021,17053,De Groote Zaag,,5.72119E+13
1,4/24/2021,11004,Hilversum,,5.61134E+13
1,4/25/2021,30003,Limmel,,5.60022E+13
1,4/24/2021,17078,Zwijndrecht,,5.54404E+13
1,4/27/2021,3033,Echten,,4.84489E+13
1,4/25/2021,16010,Kralingseveer,,4.74581E+13
1,4/19/2021,28005,Dinther,,4.72643E+13
1,4/25/2021,32002,Tilburg,,4.58061E+13
1,4/27/2021,4005,Genemuiden,,4.48674E+13
1,4/24/2021,9041,Zaltbommel,,4.41972E+13
1,4/27/2021,1031,Gaarkeuken,,4.1548E+13
1,4/25/2021,17011,Ridderkerk,,4.14322E+13
1,4/25/2021,30005,Weert,,4.09072E+13
1,4/24/2021,5012,Oldenzaal,,3.84543E+13
1,4/25/2021,25020,Kaatsheuvel,,3.69547E+13
1,4/24/2021,11014,Amsterdam West,,3.50035E+13
1,4/23/2021,17045,Oud-Beijerland,,3.33616E+13
1,4/25/2021,5011,Denekamp,,3.2557E+13
1,4/25/2021,30007,Bosscherveld,,3.22215E+13
1,4/27/2021,1044,Delfzijl,,3.20453E+13
1,4/25/2021,5003,Glanerbrug,,3.1737E+13
1,4/25/2021,25021,Bath,,3.02799E+13
1,4/25/2021,17004,Ammerstol,,3.02643E+13
1,4/23/2021,10021,Veenendaal,,2.97482E+13
1,4/25/2021,8026,Hattem,,2.87596E+13
1,4/24/2021,9025,Tiel,,2.86082E+13
1,4/23/2021,20011,Willem Annapolder,,2.85199E+13
1,4/27/2021,1033,Garmerwolde,,2.79123E+13
1,4/25/2021,12010,Zaandam-Oost,,2.69754E+13
1,4/25/2021,25013,Riel,,2.66884E+13
1,4/25/2021,16009,Kortenoord,,2.62693E+13
1,4/25/2021,12022,Beverwijk,,2.6038E+13
1,4/24/2021,10012,De Meern,,2.55612E+13
1,4/25/2021,10001,Zeist,,2.50664E+13
1,4/25/2021,1030,Winsum,,2.5015E+13
1,4/23/2021,13035,Alphen Noord,,2.47705E+13
1,4/24/2021,4017,Vollenhove,,2.42945E+13
1,4/27/2021,4028,Dedemsvaart,,2.40548E+13
1,4/24/2021,11013,Horstermeer,,2.36053E+13
1,4/25/2021,12014,Beemster,,2.34846E+13
1,4/25/2021,31005,Westpoort,,2.31076E+13
1,4/25/2021,25019,Chaam,,2.29822E+13
1,4/24/2021,5022,Rijssen,,1.35482E+13
1,4/25/2021,27005,Hapert,,2.15882E+13
1,4/25/2021,27004,Boxtel,,2.14572E+13
1,4/25/2021,10009,Utrecht,,2.1018E+13
1,4/27/2021,3031,Gieten,,2.04806E+13
1,4/25/2021,8022,Apeldoorn,,2.04196E+13
1,4/23/2021,13042,Bodegraven,,2.00189E+13
1,4/25/2021,30018,Meijel,,1.96149E+13
1,4/25/2021,27010,Sint-Oedenrode,,1.89727E+13
1,4/23/2021,8024,Renkum,,1.8832E+13
1,4/25/2021,4006,Olst,,1.8645E+13
1,4/25/2021,5001,Haaksbergen,,1.86264E+13
1,4/25/2021,10038,Lopik,,1.79031E+13
1,4/25/2021,9019,Culemborg,,1.77023E+13
1,4/25/2021,25026,Baarle-Nassau,,1.69505E+13
1,4/24/2021,10008,Driebergen,,1.61647E+13
1,4/25/2021,27003,Eindhoven,,1.58604E+13
1,4/27/2021,3032,Dieverbrug,,1.5831E+13
1,4/23/2021,10010,Soest,,1.57871E+13
1,4/27/2021,5025,Den Ham,,1.50154E+13
1,4/23/2021,10020,Woudenberg,,1.4955E+13
1,4/25/2021,27009,Haaren,,1.44777E+13
1,4/25/2021,8025,Terwolde,,1.42151E+13
1,4/25/2021,30017,Venlo,,1.37512E+13
1,4/24/2021,11012,Huizen,,1.34457E+13
1,4/25/2021,5014,Vroomshoop,,1.32829E+13
1,4/23/2021,11005,Amstelveen,,1.25494E+13
1,4/23/2021,10037,Loenen,,1.22484E+13
1,4/25/2021,9012,Geldermalsen,,1.20332E+13
1,4/25/2021,12024,Ursem,,1.18585E+13
1,4/25/2021,17063,Leerdam,,1.17627E+13
1,4/24/2021,28002,Asten,,1.1405E+13
1,4/25/2021,27011,Biest-Houtakker,,1.13908E+13
1,4/27/2021,3030,Eelde,,1.09936E+13
1,4/23/2021,8005,Nijkerk,,1.08654E+13
1,4/25/2021,4016,Ommen,,1.05658E+13
1,4/22/2021,2027,Lemmer,,1.00938E+13
1,4/23/2021,4030,Hessenpoort,,9.97684E+12
1,4/25/2021,27006,Soerendonk,,9.95741E+12
1,4/25/2021,3028,Sleen,,9.57885E+12
1,4/24/2021,10031,Breukelen,,9.54206E+12
1,4/27/2021,1034,Feerwerd,,9.20758E+12
1,4/25/2021,9031,Beesd,,8.51236E+12
1,4/25/2021,8023,Brummen,,8.43531E+12
1,4/24/2021,17074,Den Bommel,,8.25828E+12
1,4/24/2021,17066,Numansdorp,,8.17825E+12
1,4/25/2021,28003,Aarle-Rixtel,,7.65579E+12
1,4/25/2021,8009,Elburg,,7.64502E+12
1,4/25/2021,9013,Asperen,,6.14101E+12
1,4/22/2021,2022,Joure,,6.01845E+12
1,4/25/2021,9037,Gorinchem,,5.84809E+12
1,4/25/2021,25014,Waspik,,5.61619E+12
1,4/21/2021,5016,Goor,,4.71661E+12
1,4/25/2021,8016,Heerde,,3.80905E+12
1,4/22/2021,2012,Drachten,,1.61243E+13
1,4/26/2021,7023,Haarlo,,2.48936E+13
1,4/27/2021,4024,Hardenberg,,6.79433E+12
1,4/27/2021,2032,Harlingen,,1.47781E+13
1,4/27/2021,12001,Heiloo,,1.7546E+13
1,4/26/2021,4022,Holten,,1.94183E+13
1,4/26/2021,11013,Horstermeer,,1.47931E+13
1,4/27/2021,2011,Leeuwarden,,1.12801E+13
1,4/26/2021,7015,Lichtenvoorde,,1.2728E+13
1,4/27/2021,10037,Loenen,,2.69747E+13
1,4/26/2021,7020,Nieuwgraaf,,2.16025E+13
1,4/26/2021,8005,Nijkerk,,2.03429E+13
1,4/26/2021,7021,Olburgen,,1.12656E+13
1,4/27/2021,2002,Oosterwolde,,2.52771E+13
1,4/26/2021,8024,Renkum,,9.16311E+12
1,4/26/2021,7014,Ruurlo,,9.92784E+12
1,4/27/2021,1038,Scheve Klap,,7.14197E+12
1,4/27/2021,2041,Schiermonnikoog,,2.88704E+12
1,4/27/2021,2017,Sint Annaparochie,,7.30152E+12
1,4/27/2021,3028,Sleen,,1.2924E+13
1,4/27/2021,2024,Sloten,,1.64697E+13
1,4/27/2021,3027,Smilde,,2.34632E+13
1,4/27/2021,2018,Sneek,,9.85817E+12
1,4/26/2021,10010,Soest,,2.96919E+13
1,4/27/2021,1008,Stadskanaal,,9.54171E+12
1,4/27/2021,12019,Stolpen,,1.35788E+13
1,4/27/2021,1010,Ter Apel,,3.13957E+13
1,4/27/2021,2026,Terschelling,,2.16559E+13
1,4/27/2021,11006,Uithoorn,,1.36989E+13
1,4/26/2021,7017,Varsseveld,,7.81956E+12
1,4/26/2021,11010,Weesp,,2.46974E+13
1,4/27/2021,12018,Wieringen,,2.83195E+13
1,4/27/2021,12025,Wieringermeer,,3.34433E+12
1,4/26/2021,7016,Winterswijk,,2.10942E+13
1,4/24/2021,5023,Nijverdal,,7.18149E+13
1,4/26/2021,17016,Alblasserdam,,4.92624E+13
1,4/25/2021,5020,Almelo-Sumpel,,1.85357E+13
1,4/26/2021,17026,Hardinxveld-Giessendam,,1.7099E+14
1,4/25/2021,5017,Hengelo,,3.26763E+13
1,4/27/2021,2019,Kootstertille,,1.70284E+13
1,4/27/2021,1029,Leek,,2.81431E+12
1,4/26/2021,14003,Leidsche Rijn,,2.21397E+13
1,4/26/2021,6004,Lelystad,,2.61229E+13
1,4/25/2021,5015,Losser,,9.82268E+12
1,4/27/2021,1032,Marum,,1.09372E+13
1,4/27/2021,3014,Meppel,,3.04006E+13
1,4/26/2021,10028,Nieuwegein,,5.36266E+13
1,4/27/2021,5023,Nijverdal,,3.03857E+13
1,4/27/2021,5012,Oldenzaal,,1.04479E+13
1,4/27/2021,4016,Ommen,,7.87552E+12
1,4/27/2021,1028,Onderdendam,,1.78694E+13
1,4/25/2021,5018,Ootmarsum,,8.29701E+12
1,4/27/2021,1027,Oude Pekela,,2.3995E+13
1,4/26/2021,17013,Papendrecht,,1.81549E+14
1,4/27/2021,5022,Rijssen,,2.77988E+13
1,4/26/2021,26005,Sleeuwijk,,2.5195E+13
1,4/26/2021,17052,Sliedrecht,,3.41721E+13
1,4/25/2021,5005,Tubbergen,,1.64048E+13
1,4/27/2021,3023,Tweede Exloermond,,1.59317E+13
1,4/27/2021,1011,Uithuizermeeden,,2.062E+13
1,4/27/2021,1024,Ulrum,,1.41829E+13
1,4/26/2021,10021,Veenendaal,,4.75117E+13
1,4/27/2021,4017,Vollenhove,,1.15218E+13
1,4/27/2021,1040,Vriescheloo,,3.83524E+13
1,4/25/2021,5004,Vriezenveen,,1.38278E+13
1,4/26/2021,17029,Vianen,,2.23507E+13
1,4/26/2021,7006,Wehl,,5.23358E+13
1,4/26/2021,14002,Woerden,,1.97926E+14
1,4/26/2021,7019,Zutphen,,2.37643E+13
1,4/27/2021,28003,Aarle-Rixtel,,4.13277E+13
1,4/27/2021,13049,Alphen Kerk En Zanen,,1.32692E+13
1,4/27/2021,13035,Alphen Noord,,1.71336E+13
1,4/27/2021,28002,Asten,,1.36182E+13
1,4/27/2021,25026,Baarle-Nassau,,2.19164E+13
1,4/27/2021,17079,Barendrecht,,4.20635E+13
1,4/27/2021,25021,Bath,,1.02501E+13
1,4/27/2021,9017,Bergharen,,1.99333E+13
1,4/27/2021,27011,Biest-Houtakker,,1.50106E+13
1,4/27/2021,13042,Bodegraven,,1.28895E+13
1,4/28/2021,30007,Bosscherveld,,2.64031E+13
1,4/27/2021,27004,Boxtel,,2.12011E+13
1,4/27/2021,10031,Breukelen,,1.3273E+13
1,4/27/2021,10025,Bunnik,,1.41688E+13
1,4/28/2021,8023,Brummen,,8.00063E+12
1,4/27/2021,25019,Chaam,,1.92753E+13
1,4/28/2021,4025,Dalfsen,,5.81117E+12
1,4/27/2021,10003,De Bilt,,1.49599E+13
1,4/27/2021,15007,De Groote Lucht,,4.23016E+13
1,4/27/2021,17053,De Groote Zaag,,2.00688E+13
1,4/27/2021,10012,De Meern,,5.73527E+13
1,4/27/2021,17074,Den Bommel,,5.60344E+12
1,4/27/2021,28005,Dinther,,1.58848E+13
1,4/27/2021,25023,Dongemond,,2.3474E+13
1,4/27/2021,9039,Dreumel,,1.14094E+13
1,4/27/2021,10008,Driebergen,,1.70189E+13
1,4/27/2021,9027,Druten,,1.37727E+13
1,4/28/2021,8009,Elburg,,1.43088E+13
1,4/27/2021,9010,Groesbeek,,3.48405E+13
1,4/27/2021,17067,Haastrecht,,3.88632E+12
1,4/24/2021,11010,Weesp,,3.38953E+13
1,4/26/2021,7002,Aalten,,1.2217E+13
1,4/27/2021,2025,Akkrum,,1.21311E+13
1,4/27/2021,12006,Alkmaar,,1.96987E+13
1,4/26/2021,6005,Almere,,1.95102E+13
1,4/27/2021,2020,Ameland,,5.36694E+13
1,4/26/2021,10027,Amersfoort,,2.45482E+13
1,4/27/2021,11005,Amstelveen,,1.0768E+13
1,4/27/2021,11014,Amsterdam West,,2.95425E+13
1,4/27/2021,3001,Beilen,,1.78452E+13
1,4/27/2021,1046,Bellingwolde,,9.5569E+12
1,4/26/2021,8019,Bennekom,,8.3842E+12
1,4/27/2021,2029,Birdaard,,4.17376E+13
1,4/27/2021,2023,Bolsward,,1.19337E+13
1,4/27/2021,2013,Burgum,,1.22464E+13
1,4/27/2021,3034,Coevorden,,3.65339E+13
1,4/26/2021,2021,Damwoude,,2.90629E+13
1,4/27/2021,12023,Den Helder,,1.29525E+13
1,4/26/2021,7018,Dinxperlo,,5.3741E+13
1,4/27/2021,2028,Dokkum,,7.99325E+12
1,4/27/2021,2012,Drachten,,3.90236E+12
1,4/26/2021,6003,Dronten,,2.99292E+13
1,4/26/2021,8021,Ede,,1.87576E+13
1,4/26/2021,7022,Etten,,3.10952E+13
1,4/27/2021,12012,Everstekoog,,2.35954E+13
1,4/27/2021,2038,Franeker,,2.26784E+13
1,4/27/2021,12013,Geestmerambacht,,1.81961E+13
1,4/27/2021,2015,Gorredijk,,9.78813E+12
1,4/27/2021,2036,Grouw,,7.67547E+12
1,4/27/2021,2031,Heerenveen,,2.17481E+13
1,4/26/2021,11012,Huizen,,1.27752E+13
1,4/25/2021,4026,Zwolle,,2.90068E+13
1,4/27/2021,2030,Workum,,1.57766E+13
1,4/25/2021,30020,Venray,,1.96666E+13
1,4/25/2021,9040,Haaften,,3.48428E+12
1,4/18/2021,13047,Nieuwe Wetering,,4.22114E+13
1,4/18/2021,30023,Panheel,,4.68373E+13
1,4/10/2021,13047,Nieuwe Wetering,,6.95924E+13
1,4/12/2021,17002,Bergambacht,,3.76128E+13
1,4/12/2021,9042,Millingen Aan De Rijn,,4.33252E+13
1,4/14/2021,4024,Hardenberg,,4.86367E+13
1,4/14/2021,30023,Panheel,,3.53808E+13
1,4/14/2021,13047,Nieuwe Wetering,,4.7307E+13
1,4/15/2021,2022,Joure,,2.7208E+13
1,4/6/2021,1045,Veendam,,2.363E+14
1,4/8/2021,9040,Haaften,,3.04808E+13
1,4/25/2021,1041,Wehe Den Hoorn,,1.04112E+13
1,4/23/2021,10024,Montfoort,,4.67305E+13
1,4/25/2021,17002,Bergambacht,,4.21121E+13
1,4/22/2021,2002,Oosterwolde,,8.85016E+12
1,4/21/2021,9026,Dodewaard,,1.73725E+13
1,4/21/2021,13010,Haarlem Waarderpolder,,9.36695E+12
1,4/22/2021,13010,Haarlem Waarderpolder,,1.22625E+13
1,4/25/2021,13010,Haarlem Waarderpolder,,1.30062E+13
1,4/26/2021,4027,Tollebeek,,1.32116E+13
1,4/27/2021,16011,Groenedijk,,5.33843E+13
1,4/27/2021,2022,Joure,,1.9501E+13
1,4/26/2021,9015,Valburg,,1.19792E+13
1,4/26/2021,2040,Vlieland,,6.90065E+12
1,4/27/2021,5014,Vroomshoop,,1.23342E+13
1,4/27/2021,2037,Warns,,4.26838E+12
1,4/27/2021,1041,Wehe Den Hoorn,,2.0366E+12
1,4/27/2021,12021,Wervershoof,,1.82545E+13
1,4/27/2021,1030,Winsum,,6.73521E+12
1,4/27/2021,2016,Wolvega,,1.03538E+13
1,4/26/2021,10020,Woudenberg,,1.20109E+13
1,4/26/2021,6006,Zeewolde,,1.29273E+13
1,4/27/2021,1025,Zuidhorn,,1.02077E+13
1,4/28/2021,20010,Camperlandpolder,,3.92307E+13
1,4/28/2021,18009,De Verseput,,2.01098E+13
1,4/28/2021,8017,Epe,,1.07333E+13
1,4/28/2021,30025,Gennep,,1.28306E+13
1,4/28/2021,8011,Harderwijk,,1.62143E+13
1,4/28/2021,8026,Hattem,,2.0568E+13
1,4/27/2021,13004,Heemstede,,7.73765E+12
1,4/27/2021,17062,Heenvliet,,2.05038E+13
1,4/28/2021,8016,Heerde,,2.78395E+12
1,4/28/2021,4018,Heino,,1.2603E+13
1,4/28/2021,4030,Hessenpoort,,5.27938E+12
1,4/28/2021,30016,Heugem,,1.04145E+13
1,4/28/2021,1026,Hoogezand,,7.14442E+12
1,4/27/2021,25020,Kaatsheuvel,,3.14285E+13
1,4/28/2021,4023,Kampen,,8.84535E+12
1,4/27/2021,13041,Katwijk,,2.01037E+13
